name,link,price_usd,mark_price_usd,star_rating,colour,seller_name,review_count,sku_id,hero_image
"Women's Sports Shoes, Beige Casual Flat Shoes, Comfortable Chunky Sneakers, Fashionable Student Shoes",https://us.shein.com/Women-s-Sports-Shoes-Beige-Casual-Flat-Shoes-Comfortable-Chunky-Sneakers-Fashionable-Student-Shoes-p-26529967.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$9.97,$18.50,0,: Multicolor,,(1000+ Reviews),SKU: sx2309239977137343,//img.ltwebstatic.com/images3_pi/2023/11/15/8c/170002689174731aa8710590215962d11061c08e64_thumbnail_900x.webp
"2023 New Arrival Stiletto Pointed Toe High-Heeled Shoes For Women, Comfortable, Suitable For Work And Commute, Large Size, Versatile, White, Sexy, Shallow Mouth",https://us.shein.com/2023-New-Arrival-Stiletto-Pointed-Toe-High-Heeled-Shoes-For-Women-Comfortable-Suitable-For-Work-And-Commute-Large-Size-Versatile-White-Sexy-Shallow-Mouth-p-31404788.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$16.20,$19.90,0,: White,,(100+ Reviews),SKU: sx2311139818426292,//img.ltwebstatic.com/images3_spmp/2024/03/08/82/170988855179a41e2d36d2f095f31e78dcd8e34bd4_thumbnail_900x.webp
"Women Bow Decor Point Toe Chunky Heeled Ankle Strap Pumps, Fashion Outdoor Pumps",https://us.shein.com/Women-Bow-Decor-Point-Toe-Chunky-Heeled-Ankle-Strap-Pumps-Fashion-Outdoor-Pumps-p-12450006.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$21.30,$26.30,0,: White,,(1000+ Reviews),SKU: sx2212115529291926,//img.ltwebstatic.com/images3_pi/2022/12/12/16708097084fa61d6859b8719b4e0dcb52de37bbb7_thumbnail_900x.webp
"Women Point Toe Chunky Heeled Pumps, Beige Elegant Color Block Heeled Court Pumps",https://us.shein.com/Women-Point-Toe-Chunky-Heeled-Pumps-Beige-Elegant-Color-Block-Heeled-Court-Pumps-p-12613231.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$10.81,$21.50,0,: Apricot,,(500+ Reviews),SKU: sx2212157977777250,//img.ltwebstatic.com/images3_pi/2022/12/27/1672120544a98630f8025be8b6d9c6539bb315872f_thumbnail_900x.webp
"Vacation Outdoors Lace Up Flat Sandals for Women, Multi Strap Plain Artificial Leather Strappy Sandals",https://us.shein.com/Vacation-Outdoors-Lace-Up-Flat-Sandals-for-Women-Multi-Strap-Plain-Artificial-Leather-Strappy-Sandals-p-12040352.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: Brown,,(1000+ Reviews),SKU: sx2211024685135474,//img.ltwebstatic.com/images3_pi/2022/11/11/16681309816b62f19f6c4198959ea2d678f3b42961_thumbnail_900x.webp
New Arrival Women's Crocodile Embossed & Textured Minimalist High Heel Slides Sandals,https://us.shein.com/New-Arrival-Women-s-Crocodile-Embossed-Textured-Minimalist-High-Heel-Slides-Sandals-p-31552040.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$6.74,$23.50,0,: Black,,(50 Reviews),SKU: sx2403118809202121,//img.ltwebstatic.com/images3_spmp/2024/03/11/9f/1710125461fded8fafbffa68cb91a3cbe374d178e9_thumbnail_900x.webp
"Women Black Flats, Elegant Point Toe Faux Suede Ballet Flats For Outdoor",https://us.shein.com/Women-Black-Flats-Elegant-Point-Toe-Faux-Suede-Ballet-Flats-For-Outdoor-p-17616530.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: Black,,(1000+ Reviews),SKU: sx2303126406937247,//img.ltwebstatic.com/images3_pi/2023/06/09/1686279668aab18a55eb4c4575248a58bfd463e6b4_thumbnail_900x.webp
"SHEIN Haute Women Bow Decor Open Toe Sculptural Heeled, Fashion Khaki Ankle Strap Sandals",https://us.shein.com/SHEIN-Haute-Women-Bow-Decor-Open-Toe-Sculptural-Heeled-Fashion-Khaki-Ankle-Strap-Sandals-p-12438621.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$21.00,,0,,,(500+ Reviews),SKU: sx2211034878499984,//img.ltwebstatic.com/images3_pi/2022/12/10/16706655695562540f9888f5ae1fcb9d0b1778b45b_thumbnail_900x.webp
Spring & Autumn Fashionable Pointed Toe Flat Shoes,https://us.shein.com/Spring-Autumn-Fashionable-Pointed-Toe-Flat-Shoes-p-23066799.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$8.24,$12.60,0,: Black,,(1000+ Reviews),SKU: sx2301312428221675,//img.ltwebstatic.com/images3_pi/2023/09/12/5f/16945314638c197931a5bf9643b394e4862697d1b3_thumbnail_900x.webp
"Point Toe Ankle Strap Pumps, Black Elegant Solid Color Women's High Heel Shoes",https://us.shein.com/Point-Toe-Ankle-Strap-Pumps-Black-Elegant-Solid-Color-Women-s-High-Heel-Shoes-p-12195148.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$18.60,$22.90,0,: Black,,(100+ Reviews),SKU: sx2211131099271208,//img.ltwebstatic.com/images3_pi/2022/11/21/1669045293ac02fe778ca5ae6ed7620fbf464b3c84_thumbnail_900x.webp
"Women Criss Cross Wedge Sandals, Vacation Outdoor Ankle Strap Sandals",https://us.shein.com/Women-Criss-Cross-Wedge-Sandals-Vacation-Outdoor-Ankle-Strap-Sandals-p-16349017.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: White,,(100+ Reviews),SKU: sx2305181565381211,//img.ltwebstatic.com/images3_pi/2023/05/19/16844583479b57b0352ff4fbaa622b51a634685065_thumbnail_900x.webp
Crocodile Embossed Pointed Toe Flat Slide Mules,https://us.shein.com/Crocodile-Embossed-Pointed-Toe-Flat-Slide-Mules-p-753474.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$13.00,,0,: Black,,(1000+ Reviews),SKU: mmc-celica01-cr,//img.ltwebstatic.com/images3_pi/2021/05/26/16220135696f7dfca940e29f8c9b44e3d4c164e208_thumbnail_900x.webp
"Women Ankle Strap Chunky Heeled Sandals, Elegant White Heeled Sandals",https://us.shein.com/Women-Ankle-Strap-Chunky-Heeled-Sandals-Elegant-White-Heeled-Sandals-p-13672576.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$19.90,$25.10,0,: White,,(500+ Reviews),SKU: sx2303079400381131,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Women's Nude High Heels, Spring Elegant Black Work Pumps With Stiletto Heel, Soft Leather, Pointed Toe, Patent Leather",https://us.shein.com/Women-s-Nude-High-Heels-Spring-Elegant-Black-Work-Pumps-With-Stiletto-Heel-Soft-Leather-Pointed-Toe-Patent-Leather-p-30579827.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$20.00,$24.60,0,: Apricot,,(70 Reviews),SKU: sx2307276177318851,//img.ltwebstatic.com/images3_spmp/2024/02/23/00/1708675544b3d209fbb7f7c24c4ce34a6e5ca0e641_thumbnail_900x.webp
"Women Stiletto Heeled Ankle Strap Sandals, Elegant Black Outdoor Lace Heeled Sandals",https://us.shein.com/Women-Stiletto-Heeled-Ankle-Strap-Sandals-Elegant-Black-Outdoor-Lace-Heeled-Sandals-p-13298424.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$21.20,$26.70,0,: Black,,(500+ Reviews),SKU: sx2302206993642990,//img.ltwebstatic.com/images3_pi/2022/12/15/16711073351ee44709377b2bb70a5f347013c767de_thumbnail_900x.webp
"2024 Women High Heels Sandals With Square Toe, Thin Heels, Crossed Straps, Ankle Straps And Roman Style Design, Perfect For Fashion Shows In Plus Size",https://us.shein.com/2024-Women-High-Heels-Sandals-With-Square-Toe-Thin-Heels-Crossed-Straps-Ankle-Straps-And-Roman-Style-Design-Perfect-For-Fashion-Shows-In-Plus-Size-p-24942105.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$45.20,$56.90,0,: Grey,,(100+ Reviews),SKU: sx2310164912195949,//img.ltwebstatic.com/images3_spmp/2023/10/16/2c/1697427471ca2fba893348fa2daaaed2ebc94b2b9c_thumbnail_900x.webp
"Fashionable Outdoors Lace Up Flat Sandals for Women, Multi Strap Plain Artificial Leather Open Toe Strappy Sandals",https://us.shein.com/Fashionable-Outdoors-Lace-Up-Flat-Sandals-for-Women-Multi-Strap-Plain-Artificial-Leather-Open-Toe-Strappy-Sandals-p-12450223.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: White,,(1000+ Reviews),SKU: sx2212097247522817,//img.ltwebstatic.com/images3_pi/2022/12/12/167081272578b84e5eaba6536742e3805fa08bbcef_thumbnail_900x.webp
"Women's Brown High Heel Shoes With Pointed Toe, Metal Buckle Detail, Kitten Heel, Ankle Strap, Suitable For Elegant Parties, Dating And Downtown In Spring And Summer",https://us.shein.com/Women-s-Brown-High-Heel-Shoes-With-Pointed-Toe-Metal-Buckle-Detail-Kitten-Heel-Ankle-Strap-Suitable-For-Elegant-Parties-Dating-And-Downtown-In-Spring-And-Summer-p-27996888.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: Brown,,(100+ Reviews),SKU: sx2305286556227521,//img.ltwebstatic.com/images3_pi/2023/12/21/b5/170308896911cdc04253e880d30db3c4d00379e397_thumbnail_900x.webp
"Women'S Buckle Closure Pointed Toe Hollow Out Splice Stiletto Heels, Color Block Party Shoes",https://us.shein.com/Women-S-Buckle-Closure-Pointed-Toe-Hollow-Out-Splice-Stiletto-Heels-Color-Block-Party-Shoes-p-27266188.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$20.00,$24.60,0,: White,,(100+ Reviews),SKU: sx2311303144189499,//img.ltwebstatic.com/images3_pi/2023/12/05/29/17017893923f34f09321dcfa6aa612f704872a375b_thumbnail_900x.webp
SHEIN Haute Vegan Leather Double Buckle flat Sandals,https://us.shein.com/SHEIN-Haute-Vegan-Leather-Double-Buckle-flat-Sandals-p-12763289.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$14.00,,0,: White,,(1000+ Reviews),SKU: sx2212058711928272,//img.ltwebstatic.com/images3_pi/2024/02/24/43/1708706337359ed9383093b288ca958caaafc52840_thumbnail_900x.webp
"Women Crocodile Embossed Point Toe Pyramid Heeled Slingback Pumps, Elegant Black Ankle Strap Heeled Pumps",https://us.shein.com/Women-Crocodile-Embossed-Point-Toe-Pyramid-Heeled-Slingback-Pumps-Elegant-Black-Ankle-Strap-Heeled-Pumps-p-10627901.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: Black,,(1000+ Reviews),SKU: sx2205209927270809,//img.ltwebstatic.com/images3_pi/2022/05/20/16530414974b1d25afdedfc3e6855621d80c140a18_thumbnail_900x.webp
"Fashionable Women's Open Toe High-heeled Sandals For Spring And Summer Outfits, Women's Apricot High Heel Sandals",https://us.shein.com/Fashionable-Women-s-Open-Toe-High-heeled-Sandals-For-Spring-And-Summer-Outfits-Women-s-Apricot-High-Heel-Sandals-p-19302617.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: Apricot,,(500+ Reviews),SKU: sx2202172888283848,//img.ltwebstatic.com/images3_pi/2023/07/10/1688988831ee23ced065c11bfa8aee9b0a3d8377c5_thumbnail_900x.webp
Women Minimalist Buckle Detail Ankle Strap White Wedge Sandals,https://us.shein.com/Women-Minimalist-Buckle-Detail-Ankle-Strap-White-Wedge-Sandals-p-10538740.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$17.40,$21.90,0,: Beige,,(1000+ Reviews),SKU: sx2205106485970429,//img.ltwebstatic.com/images3_pi/2022/05/11/1652262992b01003cbd147af79da09a22c765da242_thumbnail_900x.webp
Women's Chunky High Heels Pumps Ankle Strap Closed Pointed Toe Elegant Fashionable Comfortable Dating Wedding Party Dress Shoes,https://us.shein.com/Women-s-Chunky-High-Heels-Pumps-Ankle-Strap-Closed-Pointed-Toe-Elegant-Fashionable-Comfortable-Dating-Wedding-Party-Dress-Shoes-p-31909910.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$23.00,$49.99,0,: White,,(20 Reviews),SKU: sx2403204443013216,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Preppy Slide Sandals For Women, Bow Decor Single Band Flat Sandals",https://us.shein.com/Preppy-Slide-Sandals-For-Women-Bow-Decor-Single-Band-Flat-Sandals-p-15557029.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$11.20,$14.20,0,: White,,(1000+ Reviews),SKU: sx2204138666297733,//img.ltwebstatic.com/images3_pi/2023/05/02/1683011668563bddef26c084e8a51ac3a719435230_thumbnail_900x.webp
"Women Crocodile Embossed Stiletto Heeled Sandals, Elegant Mule Sandals",https://us.shein.com/Women-Crocodile-Embossed-Stiletto-Heeled-Sandals-Elegant-Mule-Sandals-p-13207391.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$11.48,$22.80,0,: White,,(1000+ Reviews),SKU: sx2302155112439469,//img.ltwebstatic.com/images3_pi/2023/02/17/16766330032984f20644753d8c352c95a2ba27b46d_thumbnail_900x.webp
New Arrival Women's Roman Style Flat Sandals,https://us.shein.com/New-Arrival-Women-s-Roman-Style-Flat-Sandals-p-20851857.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$9.60,$12.10,0,: Brown,,(1000+ Reviews),SKU: sx2308038404165661,//img.ltwebstatic.com/images3_pi/2023/08/04/84/1691079088aed8effafbe47a83de08a8350993e904_thumbnail_900x.webp
Women's High-heeled Minimalist Ankle Strap Sandals With Chunky Heel,https://us.shein.com/Women-s-High-heeled-Minimalist-Ankle-Strap-Sandals-With-Chunky-Heel-p-19641457.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$10.65,$18.80,0,: White,,(500+ Reviews),SKU: sx2307129178940562,//img.ltwebstatic.com/images3_spmp/2023/07/12/16891406879515261b215af1ff7ff0099511ae90e0_thumbnail_900x.webp
"Women's Fashionable, Casual, Metal Detail, Soft Cushion, Toe Clip, Lightweight, Flat Sandals",https://us.shein.com/Women-s-Fashionable-Casual-Metal-Detail-Soft-Cushion-Toe-Clip-Lightweight-Flat-Sandals-p-29284557.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$5.81,$12.30,0,: Brown,,(100+ Reviews),SKU: sx2401132147111188,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Two Tone Stitch Detail Slingback Pumps, Multicolor Elegant Single Shoes For Women With Buckle And Color-block Design High Heels",https://us.shein.com/Two-Tone-Stitch-Detail-Slingback-Pumps-Multicolor-Elegant-Single-Shoes-For-Women-With-Buckle-And-Color-block-Design-High-Heels-p-11088298.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$13.87,$24.00,0,: Multicolor,,(100+ Reviews),SKU: sx2206248863977775,//img.ltwebstatic.com/images3_pi/2022/09/01/16620153245bfcdb2c00ec818c5f579a8e79214655_thumbnail_900x.webp
"New Style Spring Autumn All Seasons Cartoon Cow Design Linen Slippers, Breathable Anti-Slip Indoor & Outdoor Thick Bottom Sweat Absorption Women's Slippers",https://us.shein.com/New-Style-Spring-Autumn-All-Seasons-Cartoon-Cow-Design-Linen-Slippers-Breathable-Anti-Slip-Indoor-Outdoor-Thick-Bottom-Sweat-Absorption-Women-s-Slippers-p-31079002.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$9.70,$12.70,0,,,(500+ Reviews),SKU: sx2403023552296442,//img.ltwebstatic.com/images3_spmp/2024/03/15/2b/1710478743b60894bc55a398ec6dbbc2ce82fde6c1_thumbnail_900x.webp
"Women Minimalist Platform Chunky Heeled Ankle Strap Sandals, Elegant Summer Heeled Sandals",https://us.shein.com/Women-Minimalist-Platform-Chunky-Heeled-Ankle-Strap-Sandals-Elegant-Summer-Heeled-Sandals-p-14768132.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$24.60,$31.00,0,: White,,(100+ Reviews),SKU: sx2304072494543759,//img.ltwebstatic.com/images3_pi/2023/03/22/1679477873def9f282307e1f68a0638eac00fc6c2e_thumbnail_900x.webp
"Men's Fashionable And Comfortable Slip-on Sneakers, Casual And Sporty Style, Non-slip, Suitable For All Seasons, Ideal For Students",https://us.shein.com/Men-s-Fashionable-And-Comfortable-Slip-on-Sneakers-Casual-And-Sporty-Style-Non-slip-Suitable-For-All-Seasons-Ideal-For-Students-p-13010935.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,From,$25.50,0,: Brown,,(1000+ Reviews),SKU: sx2302070796120474,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Summer New Women's Leopard Print Thick-Soled Slippers, Beach Slides, Flat Slippers, Large Size Adjustable Straps Buckle Slippers, Home Student Personality Printed Slippers",https://us.shein.com/Summer-New-Women-s-Leopard-Print-Thick-Soled-Slippers-Beach-Slides-Flat-Slippers-Large-Size-Adjustable-Straps-Buckle-Slippers-Home-Student-Personality-Printed-Slippers-p-31668028.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$3.95,$12.80,0,: Leopard Print,,(17 Reviews),SKU: sx2403131833897881,//img.ltwebstatic.com/images3_spmp/2024/03/13/df/17102995018814655ed46201caaa4b06556436f2c6_thumbnail_900x.webp
"Women Faux Pearls Decor Flats, Elegant Point Toe Flats Ballet Flats",https://us.shein.com/Women-Faux-Pearls-Decor-Flats-Elegant-Point-Toe-Flats-Ballet-Flats-p-5610117.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$14.52,$22.90,0,: Beige,,(1000+ Reviews),SKU: sx2110072892226753,//img.ltwebstatic.com/images3_pi/2021/11/11/16365950386654977bec44350a1cc77fb1e5081b95_thumbnail_900x.webp
"Women Single Band Open Toe Chunky Heeled Sandals, Minimalist Elegant Solid Ankle Strap Sandals",https://us.shein.com/Women-Single-Band-Open-Toe-Chunky-Heeled-Sandals-Minimalist-Elegant-Solid-Ankle-Strap-Sandals-p-10970969.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$14.00,$17.70,0,: Beige,,(1000+ Reviews),SKU: sx2206309692826952,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Women Minimalist Espadrille Flatform Ankle Strap Sandals, Vacation Summer Sandals",https://us.shein.com/Women-Minimalist-Espadrille-Flatform-Ankle-Strap-Sandals-Vacation-Summer-Sandals-p-15570213.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$10.10,$18.30,0,: Black,,(1000+ Reviews),SKU: sx2303032350500960,//img.ltwebstatic.com/images3_pi/2023/05/03/168311727388858728b937a5a39b7aadb5dadf9c2f_thumbnail_900x.webp
"Sporty Black Solid Dance Shoes For Women, Knit Detail Slip-on Sneakers",https://us.shein.com/Sporty-Black-Solid-Dance-Shoes-For-Women-Knit-Detail-Slip-on-Sneakers-p-13118770.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$11.17,$19.10,0,: Black,,(1000+ Reviews),SKU: sx2302138621505578,//img.ltwebstatic.com/images3_pi/2023/02/15/16764251947bdb5313c7a8cd838f8e5d3313f40364_thumbnail_900x.webp
"Men's Solid Color Grey Lace-up Front Sports Skate Shoes, Minimalist Style Round Toe Thick Bottom Height Increasing Athletic Shoes",https://us.shein.com/Men-s-Solid-Color-Grey-Lace-up-Front-Sports-Skate-Shoes-Minimalist-Style-Round-Toe-Thick-Bottom-Height-Increasing-Athletic-Shoes-p-25508119.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,From,$27.80,0,: Grey,,(500+ Reviews),SKU: sx2310159017280003,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Spring And Autumn Women Comfortable High-Heel Shoes Fashionable Single Shoes With Red Color Splicing, Pointed Toe And Thick Heels For Elegant And Tasteful Work",https://us.shein.com/Spring-And-Autumn-Women-Comfortable-High-Heel-Shoes-Fashionable-Single-Shoes-With-Red-Color-Splicing-Pointed-Toe-And-Thick-Heels-For-Elegant-And-Tasteful-Work-p-29122328.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$13.87,$27.20,0,,,(54 Reviews),SKU: sx2401117043321380,//img.ltwebstatic.com/images3_spmp/2024/01/11/63/170496576932c19850fd0851500d9caf732192f5d4_thumbnail_900x.webp
